,FINCA LA PALMA,28784,11,FRANCISCO AGUDO GOMEZ,TEATINOS-UNIVERSIDAD,2,CL,14
,LA TOSCA,28810,8,FRANCISCO BAGUENA NOVELLA,CHURRIANA,1,CL,1
,LOS PAREDONES,28810,8,FRANCISCO BAGUENA NOVELLA,CHURRIANA,2,CL,18
,GIRON,28812,7,FRANCISCO BALLESTEROS,CARRETERA DE CADIZ,1,CL,43
,GIRON,28812,7,FRANCISCO BALLESTEROS,CARRETERA DE CADIZ,2,CL,44
,FINCA LA PALMA,28840,11,FRANCISCO BARBIN,TEATINOS-UNIVERSIDAD,1,CL,23
,EL ROMERAL,28840,11,FRANCISCO BARBIN,TEATINOS-UNIVERSIDAD,2,CL,18
,ENSANCHE CENTRO,27459,1,FRANCISCO BEJARANO ROBLES,CENTRO,1,CL,1
,ENSANCHE CENTRO,27459,1,FRANCISCO BEJARANO ROBLES,CENTRO,2,CL,2
,HERRERA ORIA,28843,3,FRANCISCO BLANCA MORA,CIUDAD JARDIN,1,PJE,1
,HERRERA ORIA,28843,3,FRANCISCO BLANCA MORA,CIUDAD JARDIN,2,PJE,2
,720 VIVIENDAS,28847,5,FRANCISCO CA�AMAQUE JIMENEZ,PALMA-PALMILLA,1,PL,5
,720 VIVIENDAS,28847,5,FRANCISCO CA�AMAQUE JIMENEZ,PALMA-PALMILLA,2,PL,4
,VIRREINA,28854,5,FRANCISCO CARTER,PALMA-PALMILLA,1,CL,7
,26 DE FEBRERO,28854,5,FRANCISCO CARTER,PALMA-PALMILLA,9,CL,21
,VIRREINA,28854,5,FRANCISCO CARTER,PALMA-PALMILLA,2,CL,8
,26 DE FEBRERO,28854,5,FRANCISCO CARTER,PALMA-PALMILLA,10,CL,26
,CIUDAD JARD�N,28868,3,FRANCISCO CORREA,CIUDAD JARDIN,1,CL,9
,CIUDAD JARD�N,28868,3,FRANCISCO CORREA,CIUDAD JARDIN,2,CL,10
,LOS CIPRESES,28868,3,FRANCISCO CORREA,CIUDAD JARDIN,12,CL,18
,LA PALMA,29101,5,FRANCISCO CORREA JIMENEZ,PALMA-PALMILLA,1,PL,1
,LA PALMA,29101,5,FRANCISCO CORREA JIMENEZ,PALMA-PALMILLA,2,PL,2
,PARQUE MEDITERRANEO,28882,7,FRANCISCO DE COSSIO,CARRETERA DE CADIZ,1,CL,1
,SAN ANDRES,28882,7,FRANCISCO DE COSSIO,CARRETERA DE CADIZ,3,CL,3
,SANTA PAULA,28882,7,FRANCISCO DE COSSIO,CARRETERA DE CADIZ,2,CL,6
,SAN CARLOS,28882,7,FRANCISCO DE COSSIO,CARRETERA DE CADIZ,8,CL,22
,CAMINO DE ANTEQUERA,28896,6,FRANCISCO DE LEYVA,CRUZ DE HUMILLADERO,1,CL,19
,CAMINO DE ANTEQUERA,28896,6,FRANCISCO DE LEYVA,CRUZ DE HUMILLADERO,2,CL,24
,CAMINO DE ANTEQUERA,29148,6,FRANCISCO DE LEYVA,CRUZ DE HUMILLADERO,1,PJE,9
,CAMINO DE ANTEQUERA,29148,6,FRANCISCO DE LEYVA,CRUZ DE HUMILLADERO,2,PJE,10
,EL CANDADO,20244,2,FRANCISCO DE MEDRANO,ESTE,1,CL,23
,EL CANDADO,20244,2,FRANCISCO DE MEDRANO,ESTE,2,CL,22
,ARROYO DEL CUARTO,28910,6,FRANCISCO DE PAULA PAREJA,CRUZ DE HUMILLADERO,1,CL,7
,ARROYO DEL CUARTO,28910,6,FRANCISCO DE PAULA PAREJA,CRUZ DE HUMILLADERO,2,CL,8
,SAN JOSE,28911,3,FRANCISCO DE PE�ALOSA,CIUDAD JARDIN,1,CL,15
,SAN JOSE,28911,3,FRANCISCO DE PE�ALOSA,CIUDAD JARDIN,2,CL,16
,CENTRO HISTORICO,17528,1,FRANCISCO DE RIOJA,CENTRO,1,CL,3
,CENTRO HISTORICO,17528,1,FRANCISCO DE RIOJA,CENTRO,2,CL,4
,SAN CARLOS,28917,7,FRANCISCO DE SALINAS,CARRETERA DE CADIZ,1,CL,7
,SAN CARLOS,28917,7,FRANCISCO DE SALINAS,CARRETERA DE CADIZ,2,CL,8
,LA UNION,28924,6,FRANCISCO DE SARRIA,CRUZ DE HUMILLADERO,1,CL,1
,LA UNION,28924,6,FRANCISCO DE SARRIA,CRUZ DE HUMILLADERO,2,CL,12
,CASTA�ETAS,28952,9,FRANCISCO EGUIA,CAMPANILLAS,1,CL,17
,CASTA�ETAS,28952,9,FRANCISCO EGUIA,CAMPANILLAS,2,CL,18
,LA PELUSA,21827,2,FRANCISCO ENRIQUE DIAZ JIMENEZ,ESTE,1,CL,5
,LA PELUSA,21827,2,FRANCISCO ENRIQUE DIAZ JIMENEZ,ESTE,2,CL,6
,SOLIVA ESTE,45625,10,FRANCISCO FERNANDEZ GOLFIN,PUERTO DE LA TORRE,1,CL,3
,SOLIVA ESTE,45625,10,FRANCISCO FERNANDEZ GOLFIN,PUERTO DE LA TORRE,2,CL,4
,TIRO DE PICHON,45626,6,FRANCISCO FERNANDEZ PACETTI,CRUZ DE HUMILLADERO,1,PJE,1
,TIRO DE PICHON,45626,6,FRANCISCO FERNANDEZ PACETTI,CRUZ DE HUMILLADERO,2,PJE,2
,HAZA DEL CAMPILLO,29008,4,FRANCISCO FERRER,BAILEN-MIRAFLORES,1,CL,23
,HAZA DEL CAMPILLO,29008,4,FRANCISCO FERRER,BAILEN-MIRAFLORES,2,CL,12
,CHURRIANA,82673,8,FRANCISCO FLORES PRADO,CHURRIANA,1,PSO,1
,CHURRIANA,82673,8,FRANCISCO FLORES PRADO,CHURRIANA,2,PSO,2
,CRUZ DEL HUMILLADERO,29022,6,FRANCISCO GARCIA ALMENDRO,CRUZ DE HUMILLADERO,1,CL,1
,CRUZ DEL HUMILLADERO,29022,6,FRANCISCO GARCIA ALMENDRO,CRUZ DE HUMILLADERO,2,CL,4
,OROZCO,29064,10,FRANCISCO GARRIDO,PUERTO DE LA TORRE,1,CL,21
,OROZCO,29064,10,FRANCISCO GARRIDO,PUERTO DE LA TORRE,2,CL,12
,CARRANQUE,29099,6,FRANCISCO GINER DE LOS RIOS,CRUZ DE HUMILLADERO,1,CL,11
,CARRANQUE,29099,6,FRANCISCO GINER DE LOS RIOS,CRUZ DE HUMILLADERO,2,CL,22
,MIRAFLORES DEL PALO,29092,2,FRANCISCO GUILLON,ESTE,1,CL,19
,MIRAFLORES DEL PALO,29092,2,FRANCISCO GUILLON,ESTE,2,CL,12
,EL DRAGO,29092,2,FRANCISCO GUILLON,ESTE,14,CL,22
,EL PALO,29092,2,FRANCISCO GUILLON,ESTE,24,CL,30
,MIRAFLORES DEL PALO,29092,2,FRANCISCO GUILLON,ESTE,32,CL,34
,SAN FRANCISCO,29100,2,FRANCISCO HARO LAGUNA,ESTE,1,GTA,1
,VILLA CRISTINA,29100,2,FRANCISCO HARO LAGUNA,ESTE,2,GTA,2
,PARQUE MEDITERRANEO,29102,7,FRANCISCO JIMENEZ LOMAS,CARRETERA DE CADIZ,1,CL,17
,PARQUE MEDITERRANEO,29102,7,FRANCISCO JIMENEZ LOMAS,CARRETERA DE CADIZ,2,CL,18
,VISTAFRANCA,29106,7,FRANCISCO JOSE,CARRETERA DE CADIZ,1,CL,3
,VISTAFRANCA,29106,7,FRANCISCO JOSE,CARRETERA DE CADIZ,2,CL,4
,LA MOSCA,29120,2,FRANCISCO JUAN CARRILLO,ESTE,1,CL,7
,LA MOSCA,29120,2,FRANCISCO JUAN CARRILLO,ESTE,2,CL,4
,CIUDAD JARD�N,29176,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,1,CL,17
,LOS CIPRESES,29176,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,19,CL,145
,CORTIJO BAZAN,29176,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,147,CL,203
,CIUDAD JARD�N,29176,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,2,CL,46
,MANGAS VERDES,29176,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,48,CL,152
,MONTE DORADO,29176,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,154,CL,188
,CIUDAD JARD�N,29204,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,1,PL,9
,CIUDAD JARD�N,29204,3,FRANCISCO LOPEZ LOPEZ,CIUDAD JARDIN,2,PL,8
,FINCA LA PALMA,29232,11,FRANCISCO LOZANO,TEATINOS-UNIVERSIDAD,1,CL,15
,FINCA LA PALMA,29232,11,FRANCISCO LOZANO,TEATINOS-UNIVERSIDAD,2,CL,2
,PLAYAS DEL PALO,82695,2,FRANCISCO LUIS MARTINEZ VILLAR,ESTE,1,PJE,1
,PLAYAS DEL PALO,82695,2,FRANCISCO LUIS MARTINEZ VILLAR,ESTE,2,PJE,2
,HAZA DEL CAMPILLO,29260,4,FRANCISCO MARTOS,BAILEN-MIRAFLORES,1,CL,25
,HAZA DEL CAMPILLO,29260,4,FRANCISCO MARTOS,BAILEN-MIRAFLORES,2,CL,26
,LA TRINIDAD,29316,1,FRANCISCO MONJE,CENTRO,1,CL,25
,LA TRINIDAD,29316,1,FRANCISCO MONJE,CENTRO,2,CL,34
,ALMUDENA,35884,7,FRANCISCO MORENO PORTALES,CARRETERA DE CADIZ,1,PQUE,1
,ALMUDENA,35884,7,FRANCISCO MORENO PORTALES,CARRETERA DE CADIZ,2,PQUE,2
,SANTA PAULA,29330,7,FRANCISCO PACHECO,CARRETERA DE CADIZ,1,CL,21
,SANTA PAULA,29330,7,FRANCISCO PACHECO,CARRETERA DE CADIZ,2,CL,16
,SANTA PAULA,29337,7,FRANCISCO PADILLA,CARRETERA DE CADIZ,1,CL,17
,PARQUE MEDITERRANEO,29337,7,FRANCISCO PADILLA,CARRETERA DE CADIZ,2,CL,2
,LOMAS DE SAN ANTON,29342,2,FRANCISCO RABAL,ESTE,1,CL,15
,LOMAS DE SAN ANTON,29342,2,FRANCISCO RABAL,ESTE,2,CL,18
,EL TORCAL,29340,7,FRANCISCO ROBLES WITTEMBERG,CARRETERA DE CADIZ,1,PJE,3
,EL TORCAL,29340,7,FRANCISCO ROBLES WITTEMBERG,CARRETERA DE CADIZ,2,PJE,4
,ARROYO DEL CUARTO,29344,6,FRANCISCO RUEDA PEREZ,CRUZ DE HUMILLADERO,1,CL,3
,ARROYO DEL CUARTO,29344,6,FRANCISCO RUEDA PEREZ,CRUZ DE HUMILLADERO,2,CL,4
,EL CUARTON,33208,8,FRANCISCO RUIZ SALINAS,CHURRIANA,1,CL,41
,EL CUARTON,33208,8,FRANCISCO RUIZ SALINAS,CHURRIANA,2,CL,12
,CONDE DE URE�A,29372,1,FRANCISCO SILVELA,CENTRO,1,PL,3
,CONDE DE URE�A,29372,1,FRANCISCO SILVELA,CENTRO,2,PL,4
,HELIOMAR,29374,8,FRANCISCO SOTO DE LANGA,CHURRIANA,1,CL,23
,HACIENDA PLATERO,29374,8,FRANCISCO SOTO DE LANGA,CHURRIANA,25,CL,31
,HELIOMAR,29374,8,FRANCISCO SOTO DE LANGA,CHURRIANA,2,CL,26
,HACIENDA PLATERO,29374,8,FRANCISCO SOTO DE LANGA,CHURRIANA,28,CL,32
,EL TEJAR,29394,11,FRANCISCO TOMAS Y VALIENTE,TEATINOS-UNIVERSIDAD,1,CL,5
,EL TEJAR,29394,11,FRANCISCO TOMAS Y VALIENTE,TEATINOS-UNIVERSIDAD,2,CL,4
,CIUDAD UNIVERSITARIA,21451,11,FRANCISCO TRUJILLO VILLANUEVA,TEATINOS-UNIVERSIDAD,1,AV,3
,CIUDAD UNIVERSITARIA,21451,11,FRANCISCO TRUJILLO VILLANUEVA,TEATINOS-UNIVERSIDAD,2,AV,2
,HUELIN,21485,7,FRANCISCO VALVERDE,CARRETERA DE CADIZ,1,JDIN,1
,HUELIN,21485,7,FRANCISCO VALVERDE,CARRETERA DE CADIZ,2,JDIN,2
,NUEVA MALAGA,29414,4,FRANCISCO VIGIL ESCALERA,BAILEN-MIRAFLORES,1,CL,3
,NUEVA MALAGA,29414,4,FRANCISCO VIGIL ESCALERA,BAILEN-MIRAFLORES,2,CL,4
,NUEVA MALAGA,29415,4,FRANCISCO VIGIL ESCALERA,BAILEN-MIRAFLORES,1,PJE,3
,NUEVA MALAGA,29415,4,FRANCISCO VIGIL ESCALERA,BAILEN-MIRAFLORES,2,PJE,4
,HACIENDA BIZCOCHERO,29417,11,FRANK CAPRA,TEATINOS-UNIVERSIDAD,1,CL,1
,TEATINOS,29417,11,FRANK CAPRA,TEATINOS-UNIVERSIDAD,2,CL,22
,HACIENDA BIZCOCHERO,29418,11,FRANZ KAFKA,TEATINOS-UNIVERSIDAD,1,CL,31
,HACIENDA BIZCOCHERO,29418,11,FRANZ KAFKA,TEATINOS-UNIVERSIDAD,2,CL,24
,HACIENDA BIZCOCHERO,82661,11,FRANZ KAFKA,TEATINOS-UNIVERSIDAD,1,PJE,1
,HACIENDA BIZCOCHERO,82661,11,FRANZ KAFKA,TEATINOS-UNIVERSIDAD,2,PJE,2
,C.T.MERCANCIAS,29419,9,FRANZ LISZT,CAMPANILLAS,1,CL,13
,C.T.MERCANCIAS,29419,9,FRANZ LISZT,CAMPANILLAS,2,CL,16
,CAMINO DE ANTEQUERA,29421,6,FRASCUELO,CRUZ DE HUMILLADERO,1,CL,9
,CAMINO DE ANTEQUERA,29421,6,FRASCUELO,CRUZ DE HUMILLADERO,2,CL,8
,DSMO DM PALMA-PALMILLA,81729,5,FRASQUETES LOS,PALMA-PALMILLA,1,DSMO,7
,DSMO DM PALMA-PALMILLA,81729,5,FRASQUETES LOS,PALMA-PALMILLA,2,DSMO,8
,PERCHEL NORTE,29422,1,FRAY ALONSO DE SANTO TOMAS,CENTRO,1,PL,3
,PERCHEL NORTE,29422,1,FRAY ALONSO DE SANTO TOMAS,CENTRO,2,PL,4
,CIUDAD JARD�N,29428,3,FRAY BERNARDO MANRIQUE,CIUDAD JARDIN,1,CL,5
,CIUDAD JARD�N,29428,3,FRAY BERNARDO MANRIQUE,CIUDAD JARDIN,2,CL,14
,CIUDAD JARD�N,29456,3,FRAY DOMINGO PIMENTEL,CIUDAD JARDIN,1,CL,7
,CIUDAD JARD�N,29456,3,FRAY DOMINGO PIMENTEL,CIUDAD JARDIN,2,CL,6
,OLIAS,13412,2,FRAY LUIS DE GRANADA,ESTE,1,CL,49
,DSMO DM ESTE,13412,2,FRAY LUIS DE GRANADA,ESTE,51,CL,51
,OLIAS,13412,2,FRAY LUIS DE GRANADA,ESTE,2,CL,30
,CIUDAD JARD�N,29484,3,FRAY LUIS DE LEON,CIUDAD JARDIN,1,CL,1
,CIUDAD JARD�N,29484,3,FRAY LUIS DE LEON,CIUDAD JARDIN,2,CL,14
,PARQUE TECNOL�GICO,21538,9,FREDERICK TERMAN,CAMPANILLAS,1,CL,5
,PARQUE TECNOL�GICO,21538,9,FREDERICK TERMAN,CAMPANILLAS,2,CL,2
,LOS CIPRESES,29512,3,FRESAS LAS,CIUDAD JARDIN,1,CL,17
,LOS CIPRESES,29512,3,FRESAS LAS,CIUDAD JARDIN,2,CL,10
,CENTRO HISTORICO,29540,1,FRESCA,CENTRO,1,CL,5
,CENTRO HISTORICO,29540,1,FRESCA,CENTRO,2,CL,12
,CHURRIANA,29582,8,FRESCA,CHURRIANA,1,PJE,5
,CHURRIANA,29582,8,FRESCA,CHURRIANA,2,PJE,4
,EL OLIVAR,29596,8,FRESIAS,CHURRIANA,1,CRIL,1
,EL OLIVAR,29596,8,FRESIAS,CHURRIANA,2,CRIL,2
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,1,DSMO,3
,HDA.ESPERANZA-CUESTA CERRADO,82232,9,FRESNEDA LA,CAMPANILLAS,5,DSMO,5
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,7,DSMO,13
,HDA.ESPERANZA-CUESTA CERRADO,82232,9,FRESNEDA LA,CAMPANILLAS,15,DSMO,15
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,17,DSMO,23
,HDA.ESPERANZA-CUESTA CERRADO,82232,9,FRESNEDA LA,CAMPANILLAS,25,DSMO,31
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,33,DSMO,41
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,2,DSMO,4
,HDA.ESPERANZA-CUESTA CERRADO,82232,9,FRESNEDA LA,CAMPANILLAS,6,DSMO,6
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,8,DSMO,12
,HDA.ESPERANZA-CUESTA CERRADO,82232,9,FRESNEDA LA,CAMPANILLAS,14,DSMO,14
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,16,DSMO,24
,HDA.ESPERANZA-CUESTA CERRADO,82232,9,FRESNEDA LA,CAMPANILLAS,26,DSMO,32
,DSMO DM CAMPANILLAS,82232,9,FRESNEDA LA,CAMPANILLAS,34,DSMO,42
,GUADALMAR,29659,8,FRESNOS DE GUADALMAR,CHURRIANA,1,CL,33
,GUADALMAR,29659,8,FRESNOS DE GUADALMAR,CHURRIANA,2,CL,50
,EL CHAPARRAL,29673,10,FREUD,PUERTO DE LA TORRE,1,CL,17
,EL CHAPARRAL,29673,10,FREUD,PUERTO DE LA TORRE,2,CL,14
,LOS MOLINOS,21821,11,FRIDA KAHLO,TEATINOS-UNIVERSIDAD,1,PJE,1
,LOS MOLINOS,21821,11,FRIDA KAHLO,TEATINOS-UNIVERSIDAD,2,PJE,2
,HAZA ONDA,29680,7,FRIGILIANA,CARRETERA DE CADIZ,1,CL,19
,PARQUE MEDITERRANEO,29680,7,FRIGILIANA,CARRETERA DE CADIZ,21,CL,41
,CORTIJO VALLEJO,29680,7,FRIGILIANA,CARRETERA DE CADIZ,2,CL,10
,PARQUE MEDITERRANEO,29680,7,FRIGILIANA,CARRETERA DE CADIZ,12,CL,20
,PARQUE MEDITERRANEO,29694,7,FRIGILIANA,CARRETERA DE CADIZ,1,PJE,7
,PARQUE MEDITERRANEO,29694,7,FRIGILIANA,CARRETERA DE CADIZ,2,PJE,10
,LA PRINCESA,29708,7,FUENGIROLA,CARRETERA DE CADIZ,1,CL,15
,LA PRINCESA,29708,7,FUENGIROLA,CARRETERA DE CADIZ,2,CL,6
,LA NORIA,29712,8,FUENSANTA MORENO,CHURRIANA,1,CL,7
,LA NORIA,29712,8,FUENSANTA MORENO,CHURRIANA,2,CL,6
,GRANJA SUAREZ,29736,4,FUENTE,BAILEN-MIRAFLORES,1,CL,21
,GRANJA SUAREZ,29736,4,FUENTE,BAILEN-MIRAFLORES,2,CL,22
,FUENTE ALEGRE,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,1,CL,51
,ARROYO ESPA�A,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,53,CL,157
,FUENTE ALEGRE,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,2,CL,64
,ARROYO ESPA�A,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,66,CL,114
,DISEMINADO DM P DE LA TORRE,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,116,CL,118
,ARROYO ESPA�A,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,120,CL,124
,DISEMINADO DM P DE LA TORRE,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,126,CL,126
,ARROYO ESPA�A,29743,10,FUENTE ALEGRE,PUERTO DE LA TORRE,128,CL,150
,CONDE DE URE�A,29764,1,FUENTE DE LA MANIA,CENTRO,1,CL,25
,CONDE DE URE�A,29764,1,FUENTE DE LA MANIA,CENTRO,2,CL,6
,LA MANIA,29764,1,FUENTE DE LA MANIA,CENTRO,8,CL,8
,GUADALMAR,43736,8,FUENTE DE LA REINA,CHURRIANA,1,CL,5
,GUADALMAR,43736,8,FUENTE DE LA REINA,CHURRIANA,2,CL,14
,DSMO DM CIUDAD JARDIN,81201,3,FUENTE DE LA TEJA,CIUDAD JARDIN,1,DSMO,1
,COLMENAREJO,29771,9,FUENTE DE LAVAPIES,CAMPANILLAS,1,CL,3
,COLMENAREJO,29771,9,FUENTE DE LAVAPIES,CAMPANILLAS,2,CL,10
,LAS CUEVAS,29778,2,FUENTE DE LEGANITOS,ESTE,1,CL,33
,MIRAFLORES DEL PALO,29778,2,FUENTE DE LEGANITOS,ESTE,35,CL,35
,LAS CUEVAS,29778,2,FUENTE DE LEGANITOS,ESTE,2,CL,36
,VENTA EL DETALLE,21713,2,FUENTE DEL LOBO,ESTE,1,CMNO,43
,VENTA EL DETALLE,21713,2,FUENTE DEL LOBO,ESTE,2,CMNO,30
,DOS HERMANAS,29785,7,FUENTE DEL MORO,CARRETERA DE CADIZ,1,CL,3
,DOS HERMANAS,29785,7,FUENTE DEL MORO,CARRETERA DE CADIZ,2,CL,16
,DSMO DM ESTE,80586,2,FUENTE LA CINTORA,ESTE,1,DSMO,1
,PERCHEL NORTE,29792,1,FUENTECILLA,CENTRO,1,CL,7
,PERCHEL NORTE,29792,1,FUENTECILLA,CENTRO,2,CL,20
,SAN RAFAEL,29799,6,FUENTEPIEDRA,CRUZ DE HUMILLADERO,1,CL,3
,SAN RAFAEL,29799,6,FUENTEPIEDRA,CRUZ DE HUMILLADERO,2,CL,4
,LAS CUEVAS,29806,2,FUENTEZUELA,ESTE,1,CL,5
,LAS CUEVAS,29806,2,FUENTEZUELA,ESTE,2,CL,6
,CARRANQUE,29813,6,FUERTE DEL,CRUZ DE HUMILLADERO,1,PL,33
,CARRANQUE,29813,6,FUERTE DEL,CRUZ DE HUMILLADERO,2,PL,34
,CAMPOS ELISEOS,29820,1,FUERZA DE LA,CENTRO,1,CJON,7
,CAMPOS ELISEOS,29820,1,FUERZA DE LA,CENTRO,2,CJON,8
,EL MAYORAZGO,29841,2,FUSTA LA,ESTE,1,CL,5
,EL MAYORAZGO,29841,2,FUSTA LA,ESTE,2,CL,52
,720 VIVIENDAS,30180,5,FUTBOLISTA SEBASTIAN VIBERTI,PALMA-PALMILLA,1,GTA,1
,503 VIVIENDAS,30180,5,FUTBOLISTA SEBASTIAN VIBERTI,PALMA-PALMILLA,2,GTA,2
,CAMPANILLAS,29846,9,GABIAS DE LAS,CAMPANILLAS,1,PL,1
,CAMPANILLAS,29846,9,GABIAS DE LAS,CAMPANILLAS,2,PL,2
,POL IND EL TARAJAL,29850,8,GABON,CHURRIANA,1,CL,13
,POL IND EL TARAJAL,29850,8,GABON,CHURRIANA,2,CL,6
,DSMO DM CAMPANILLAS,29850,9,GABON,CAMPANILLAS,8,CL,8
,LA AURORA,29851,6,GABRIEL CELAYA,CRUZ DE HUMILLADERO,1,CL,7
,LA AURORA,29851,6,GABRIEL CELAYA,CRUZ DE HUMILLADERO,2,CL,2
,LA UNION,29862,6,GABRIEL DE LA ENCINA,CRUZ DE HUMILLADERO,1,CL,3
,LA UNION,29862,6,GABRIEL DE LA ENCINA,CRUZ DE HUMILLADERO,2,CL,4
,CHURRIANA,42252,8,GABRIEL MIRO,CHURRIANA,1,CL,7
,CHURRIANA,42252,8,GABRIEL MIRO,CHURRIANA,2,CL,10
,VALLE DE LOS GALANES,29876,2,GABRIEL Y GALAN,ESTE,1,CL,39
,PEDREGALEJO,29876,2,GABRIEL Y GALAN,ESTE,2,CL,40
,SAN CARLOS,29883,7,GABRIELA MISTRAL,CARRETERA DE CADIZ,1,CL,7
,SAN CARLOS,29883,7,GABRIELA MISTRAL,CARRETERA DE CADIZ,2,CL,6
,CORTIJO DE MAZA,29890,8,GACELA,CHURRIANA,1,CL,3
,CORTIJO DE MAZA,29890,8,GACELA,CHURRIANA,2,CL,4
,SAN MIGUEL,29904,1,GALACHO,CENTRO,1,CL,49
,SAN MIGUEL,29904,1,GALACHO,CENTRO,2,CL,42
,CRISTO DE LA EPIDEMIA,29918,1,GALATAS,CENTRO,1,CL,3
,CRISTO DE LA EPIDEMIA,29918,1,GALATAS,CENTRO,2,CL,4
,SIERRA BLANQUILLA,29925,1,GALATEA,CENTRO,1,CL,9
,SIERRA BLANQUILLA,29925,1,GALATEA,CENTRO,2,CL,10
,OROZCO,29932,10,GALAXIA,PUERTO DE LA TORRE,1,CL,47
,LOS MORALES,29932,10,GALAXIA,PUERTO DE LA TORRE,2,CL,52
,OROZCO,29932,10,GALAXIA,PUERTO DE LA TORRE,54,CL,56
,PARQUE VICTORIA EUGENIA,29974,4,GALEAZA,BAILEN-MIRAFLORES,1,CL,1
,PARQUE VICTORIA EUGENIA,29974,4,GALEAZA,BAILEN-MIRAFLORES,2,CL,2
,HUERTECILLAS MA�AS,29960,9,GALENA,CAMPANILLAS,1,CL,21
,HUERTECILLAS MA�AS,29960,9,GALENA,CAMPANILLAS,2,CL,24
,FLORISOL,29979,4,GALENO,BAILEN-MIRAFLORES,1,CL,5
,CARLINDA,29979,4,GALENO,BAILEN-MIRAFLORES,7,CL,9
,FLORISOL,29979,4,GALENO,BAILEN-MIRAFLORES,2,CL,22
,PARQUE VICTORIA EUGENIA,30002,4,GALEON,BAILEN-MIRAFLORES,1,CL,3
,VICTORIA EUGENIA,30002,4,GALEON,BAILEN-MIRAFLORES,2,CL,4
,SIERRA BLANQUILLA,29984,1,GALEOTES,CENTRO,1,CL,7
,SIERRA BLANQUILLA,29984,1,GALEOTES,CENTRO,2,CL,4
,VICTORIA EUGENIA,29988,4,GALERA,BAILEN-MIRAFLORES,1,CL,3
,PARQUE VICTORIA EUGENIA,29988,4,GALERA,BAILEN-MIRAFLORES,5,CL,5
,PARQUE VICTORIA EUGENIA,29988,4,GALERA,BAILEN-MIRAFLORES,2,CL,4
,HELIOMAR,30016,8,GALICA,CHURRIANA,1,CL,37
,HELIOMAR,30016,8,GALICA,CHURRIANA,2,CL,38
,MIRAFLORES DEL PALO,30044,2,GALICIA,ESTE,1,CL,13
,MIRAFLORES DEL PALO,30044,2,GALICIA,ESTE,2,CL,12
,GRANJA SUAREZ,30072,4,GALILEO,BAILEN-MIRAFLORES,1,CL,37
,GRANJA SUAREZ,30072,4,GALILEO,BAILEN-MIRAFLORES,2,CL,28
,CIUDAD JARD�N,30079,3,GALINDEZ DE CARVAJAL,CIUDAD JARDIN,1,CL,3
,LOS VIVEROS,30079,3,GALINDEZ DE CARVAJAL,CIUDAD JARDIN,5,CL,11
,CIUDAD JARD�N,30079,3,GALINDEZ DE CARVAJAL,CIUDAD JARDIN,2,CL,6
,LOS VIVEROS,30079,3,GALINDEZ DE CARVAJAL,CIUDAD JARDIN,8,CL,10
,DSMO DM CIUDAD JARDIN,81217,3,GALINDO,CIUDAD JARDIN,1,DSMO,1
,DSMO DM CIUDAD JARDIN,81217,3,GALINDO,CIUDAD JARDIN,2,DSMO,2
,CIUDAD JARD�N,21824,3,GALLARDO SARASUA,CIUDAD JARDIN,1,JDIN,1
,CIUDAD JARD�N,21824,3,GALLARDO SARASUA,CIUDAD JARDIN,2,JDIN,2
,HAZA ONDA,30086,7,GALLEGO,CARRETERA DE CADIZ,1,CL,1
,HAZA ONDA,30086,7,GALLEGO,CARRETERA DE CADIZ,2,CL,8
,LOS GIRASOLES,30093,7,GALLITO,CARRETERA DE CADIZ,1,CL,5
,LOS GIRASOLES,30093,7,GALLITO,CARRETERA DE CADIZ,2,CL,16
,EL BRILLANTE,30096,9,GALLITO DE ZAFRA,CAMPANILLAS,1,CL,11
,EL BRILLANTE,30096,9,GALLITO DE ZAFRA,CAMPANILLAS,2,CL,8
,POL IND RONDA EXTERIOR,30098,6,GALLO,CRUZ DE HUMILLADERO,1,CL,3
